movement_count,span_seconds,movements_per_minute,interval_cv,burst_count,mean_burst_size,max_burst_size,duration_std_seconds,peak_amplitude_std,dominant_frequency_std_hz,dominant_direction,direction_counts,movements_early_third,movements_mid_third,movements_late_third,artifact_filtered_fraction,dataset,subject_id,record_id
309,2157.7007880210876,8.592479598157706,1.2220471353177165,201,1.537313432835821,6,1.3893557835352552,524.7226454264013,3.386743188340761,az,"{'az': 209, 'ay': 52, 'ax': 48}",98,123,88,0.0,FOUR_IMU,Sub-dataset Two_record_10,Sub-dataset Two_record_10
177,806.1061308383942,13.17444390226213,1.2707371658709652,80,2.2125,27,1.7835851773090294,1278.3282945627875,3.38344285197683,az,"{'az': 102, 'ax': 42, 'ay': 33}",55,54,68,0.0,FOUR_IMU,Sub-dataset Two_record_11,Sub-dataset Two_record_11
307,2202.1230361461644,8.364655242985881,1.2759899645991906,190,1.6157894736842104,17,0.8586759230612195,328.49143643605476,3.2909902455995974,az,"{'az': 177, 'ay': 70, 'ax': 60}",112,88,107,0.0,FOUR_IMU,Sub-dataset Two_record_12,Sub-dataset Two_record_12
485,2529.220211982727,11.505522477691924,1.2856151356809005,256,1.89453125,21,0.897544752859522,1777.3738828145647,3.3678166485646432,az,"{'az': 319, 'ax': 86, 'ay': 80}",156,183,146,0.0,FOUR_IMU,Sub-dataset Two_record_13,Sub-dataset Two_record_13
295,1952.461140155792,9.065481323017611,1.1633175994172518,190,1.5526315789473684,8,0.680809021206596,114.76689044780099,3.2643145528554074,az,"{'az': 195, 'ay': 53, 'ax': 47}",115,94,86,0.0,FOUR_IMU,Sub-dataset Two_record_14,Sub-dataset Two_record_14
248,1777.2006480693817,8.372718081193884,1.2383997255304693,150,1.6533333333333333,7,0.26943017366364946,212.74948616077268,3.9199520031361863,az,"{'az': 155, 'ax': 53, 'ay': 40}",63,75,110,0.0,FOUR_IMU,Sub-dataset Two_record_15,Sub-dataset Two_record_15
382,2350.489069223404,9.751162130514698,1.1781048205329967,209,1.8277511961722488,14,1.610792186523012,425.7478570425089,3.0892139664124425,az,"{'az': 225, 'ay': 87, 'ax': 70}",137,118,127,0.0,FOUR_IMU,Sub-dataset Two_record_16,Sub-dataset Two_record_16
301,1974.4017322063448,9.147074632991938,1.2258984132193032,189,1.5925925925925926,15,0.35401271009005925,117.87307893051631,3.3106338017637156,az,"{'az': 186, 'ay': 64, 'ax': 51}",112,87,102,0.0,FOUR_IMU,Sub-dataset Two_record_17,Sub-dataset Two_record_17
243,1489.8197400569916,9.786418858594434,1.1220936576913618,156,1.5576923076923077,6,0.3381051209442982,104.13879754285249,3.763999172797795,az,"{'az': 161, 'ax': 45, 'ay': 37}",76,90,77,0.0,FOUR_IMU,Sub-dataset Two_record_18,Sub-dataset Two_record_18
437,2428.004147052765,10.798993087317076,1.186424187354873,242,1.8057851239669422,9,0.237913046204744,107.41871932929634,3.3808508389004226,az,"{'az': 308, 'ay': 73, 'ax': 56}",172,133,132,0.0,FOUR_IMU,Sub-dataset Two_record_19,Sub-dataset Two_record_19
358,1726.416591057,12.441956426547575,1.2068767195827836,181,1.977900552486188,14,0.4921255838915283,382.9416452976197,3.3852138955974516,az,"{'az': 217, 'ay': 76, 'ax': 65}",101,130,127,0.0,FOUR_IMU,Sub-dataset Two_record_2,Sub-dataset Two_record_2
379,2259.3849568367004,10.064685936405285,1.1368871228259434,226,1.676991150442478,11,0.2654893685974123,142.40936090596747,3.8187799576141996,az,"{'az': 258, 'ax': 66, 'ay': 55}",111,105,163,0.0,FOUR_IMU,Sub-dataset Two_record_20,Sub-dataset Two_record_20
