dataset,record_identifier,segment_id,sample_count,duration_seconds,sampling_rate_hz,acc_mean,acc_std,acc_rms,acc_peak_to_peak,jerk_rms,jerk_peak_to_peak,acc_dominant_frequency_hz,acc_spectral_centroid_hz,acc_spectral_bandwidth_hz,acc_spectral_energy,gyro_mean,gyro_std,gyro_rms,gyro_peak_to_peak,gyro_dominant_frequency_hz,gyro_spectral_centroid_hz,gyro_spectral_bandwidth_hz,gyro_spectral_energy,subject_id,record_id,sub_dataset,sensor_id
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU1')",12,8391,282.44031715393066,30.0,16437.18958529179,108.087923000133,16437.544964559747,944.7012436492769,3931.739815483282,36231.85021525619,0.0146484375,7.102421371830052,4.337199484510354,618964.3285787348,231.86578186868064,63.795236446782404,240.4819598116987,665.1710197063147,0.498046875,4.419005662976416,4.59236928423407,284762.93487026816,single_subject,record_1,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU1')",13,427,14.327928066254117,30.0,16353.26046110194,107.00194148624827,16353.610522576408,759.5678143612058,4461.391414283725,30519.007722712726,3.583138173302108,7.145087955687944,4.230382564505954,164856.64158550423,234.77549607829135,56.43047514864051,241.46207173034264,418.47244501315197,0.49180327868852464,4.8188842139373484,4.719751223758731,43498.27658140275,single_subject,record_1,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU2')",1,147,4.933180809020996,30.0,16941.047087532832,89.68781704292337,16941.284494586904,487.7281970427939,3750.4817797782453,19895.52859056389,4.693877551020408,7.216002276750548,3.9255504584383902,45436.88320865119,261.96788146862156,65.93053830785334,270.13701486971587,438.65714184010307,2.040816326530612,6.337395794204025,4.277077417218374,18352.252087838962,single_subject,record_1,Sub-dataset One,IMU2
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU2')",2,7123,239.69717717170712,30.0,16949.495574097287,95.65311452765998,16949.76547727615,871.8063671193595,3972.8848981946503,33279.01595832538,4.8486328125,7.341077546063112,4.24410562571091,645478.0031547244,252.8909451323474,40.783308489725,256.1583658233711,518.6874987436644,0.4248046875,5.654624554418735,4.382188003371199,126890.27475212407,single_subject,record_1,Sub-dataset One,IMU2
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU2')",3,2642,88.89288616180414,30.0,16942.423582809733,93.7356794095044,16942.682881909277,771.0397928332932,3897.0958694742058,31888.244934060363,5.625,7.250328211023586,4.143807090565345,596889.3110882968,258.18721171838473,42.22133968645988,261.6166619690601,630.2180419254851,0.4541015625,4.031238982013398,4.148554769261958,170378.0355207549,single_subject,record_1,Sub-dataset One,IMU2
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU2')",4,10756,362.01446199417114,30.0,16825.50023472847,125.678549133017,16825.9696079174,1141.4944379726858,3731.6291846867357,35070.94584925845,0.0146484375,6.700586123411345,4.5391601489369355,610100.1529533943,259.41376140923524,57.36530070603365,265.6807808886094,867.5505788968013,0.0146484375,3.6315381220896983,4.164320713275954,213468.40879308278,single_subject,record_1,Sub-dataset One,IMU2
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU2')",5,1823,61.348774909973145,30.0,16732.477002747924,84.35849898918887,16732.68965240914,755.6337579314732,3445.7987294793847,29101.378411826634,3.71914426769062,7.31355336323839,4.324877838416948,438194.5936491445,258.173429768722,49.10741601192343,262.80231761899154,502.2000749103995,0.4772353263850796,4.575549426884865,4.364649705795425,142870.64005882991,single_subject,record_1,Sub-dataset One,IMU2
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU2')",6,4575,153.9431049823762,30.0,16745.047795481496,97.18418343650404,16745.329809784875,867.7008502370827,4008.1211842760836,36001.58194763151,0.5126953125,7.253015035714261,4.261431763773349,631453.005698421,256.0221562024596,46.91408043732128,260.2849888292371,539.5482068414902,0.4541015625,4.71595159988232,4.237769524645516,162452.45269606158,single_subject,record_1,Sub-dataset One,IMU2
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU2')",7,8896,299.535057067871,30.0,16728.81274915027,91.58769582023032,16729.063461597554,901.6756137201774,3740.0094622013653,36796.86792487855,0.0146484375,7.244500110970709,4.3359734834459065,580419.8870797011,251.1148622190486,39.834391679527705,254.25470062079438,574.6850976544324,0.5126953125,5.287680350143555,4.411454049540134,112451.679508264,single_subject,record_1,Sub-dataset One,IMU2
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU2')",8,851,28.579239845276334,30.0,16714.35704980433,91.72883401029269,16714.608753043925,727.7964169077968,3999.842742620192,28503.85576211205,11.63337250293772,8.08635966330488,4.186817252983404,273860.8896601748,255.34991166994698,40.89369787074688,258.6036966390729,408.0481096536313,0.4582843713278496,4.1822327803070145,4.357039257233249,45933.48124307315,single_subject,record_1,Sub-dataset One,IMU2
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU2')",9,13477,453.701238155365,30.0,16715.1924731071,94.28020183312297,16715.458359538752,968.2377895240097,3811.4435650113987,34732.75549648076,0.0146484375,7.17048477235163,4.238853518811004,596333.4297835003,256.6406983775487,54.27766674122049,262.3175807501032,1100.061837642974,0.46875,4.268626837543678,4.145358868308469,195619.47655526813,single_subject,record_1,Sub-dataset One,IMU2
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU2')",10,1797,60.44593596458458,30.0,16708.551519543387,83.18303001683425,16708.75858038886,715.0645742104734,3490.085321091965,27278.91131814974,0.01669449081803005,7.451247796247822,4.487192038001226,371374.41710327176,247.19660861569153,38.029171431603636,250.10474044062755,381.23003465662094,0.4507512520868113,5.543362708728187,4.556112477538587,91056.58668969595,single_subject,record_1,Sub-dataset One,IMU2
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU2')",11,3595,120.94836902618385,30.0,16672.01112625352,99.6885342124025,16672.30916213392,1099.6785930504211,3853.728853205296,37642.13181772921,0.0146484375,6.751713953951717,4.460147060417903,634753.0213251256,261.8837022978288,62.06352047461454,269.13742605390416,808.2831346229091,0.0146484375,2.624265132662802,3.7330210674626034,308409.88936592964,single_subject,record_1,Sub-dataset One,IMU2
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU2')",12,8391,282.44031715393066,30.0,16576.325920715244,133.08268561143348,16576.860137884545,1041.2542370448737,3790.905609668401,33162.21641118768,0.0146484375,6.919501008504699,4.5348170618560175,608287.8866185914,255.67385890294995,47.49690697141307,260.0482230244549,677.2678498099585,0.0732421875,4.542844077620642,4.244915159368261,150467.78240920574,single_subject,record_1,Sub-dataset One,IMU2
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU2')",13,427,14.327928066254117,30.0,16456.900301066948,88.93685464955323,16457.14061686818,586.8252911845466,3682.0980908738293,29907.592865748862,4.918032786885247,6.858923297005304,3.804036538453333,106094.70199536864,253.77812302666786,34.49901212301951,256.1123143552508,348.1591920408704,0.49180327868852464,5.810344721416986,4.245780933111872,16417.049641291036,single_subject,record_1,Sub-dataset One,IMU2
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU3')",1,147,4.933180809020996,30.0,18013.989626147082,83.31764937878964,18014.182303996833,505.28170855976714,3508.574070009556,20013.516007294835,9.387755102040815,7.473116090873483,4.084195316381526,27803.104878667928,1036.439491707144,89.48132721966834,1040.295019641619,512.7718832806032,1.4285714285714284,6.315035700416608,4.06645170303331,59430.706489730874,single_subject,record_1,Sub-dataset One,IMU3
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU3')",2,7123,239.69717717170712,30.0,17997.9539265294,103.41048542254302,17998.251005860835,1420.9744670930522,4255.7770617686965,52972.16896892042,6.4013671875,7.215814238972539,4.274285518279734,754579.8966531707,1028.1992347771036,75.67357993717047,1030.9801923881607,809.1138583239045,0.4248046875,6.363130750834253,4.466755117939929,389567.1936272937,single_subject,record_1,Sub-dataset One,IMU3
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU3')",3,2642,88.89288616180414,30.0,17980.664376335582,102.16829248782277,17980.95464024125,841.2213453169061,4236.461552685628,32372.172135904002,12.890625,7.324876012075519,4.311252146813722,779189.2285529454,1024.7164029621185,73.57978934770746,1027.3547059804007,717.1477613074945,0.46875,5.8622113040554344,4.460617206746136,406106.6088879118,single_subject,record_1,Sub-dataset One,IMU3
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU3')",4,10756,362.01446199417114,30.0,17867.950587751006,133.42577634811568,17868.44874755796,1384.5162815663389,4263.067319647439,41912.69721096169,0.0146484375,7.044837483076159,4.424305284253687,764854.6566792885,1029.6505020140896,77.08977542633804,1032.5323189969163,1441.9528812258468,0.498046875,4.850923030702415,4.529363765797061,399299.31848701404,single_subject,record_1,Sub-dataset One,IMU3
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU3')",5,1823,61.348774909973145,30.0,17769.62456506525,103.36344368217813,17769.9251879365,871.9558525577777,4288.623374005837,32355.132970135848,4.295117937465716,7.50445708383874,4.218946481461474,586075.0809559647,1030.202542525396,72.45700889345494,1032.7474506207104,586.3196826870947,0.5101481075150851,4.968164995522668,4.553632104268231,324407.3004642873,single_subject,record_1,Sub-dataset One,IMU3
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU3')",6,4575,153.9431049823762,30.0,17774.68166899551,105.71197271670937,17774.99601843276,982.9709348628458,4337.16728208233,36503.32265848726,0.0146484375,7.170709523611613,4.2979000529070195,741142.7924824241,1032.369067248978,76.48316735801814,1035.1983220145014,1543.1223965760198,0.4541015625,5.612246660114616,4.475309517279729,407919.096222244,single_subject,record_1,Sub-dataset One,IMU3
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU3')",7,8896,299.535057067871,30.0,17755.046451663806,105.14386845435277,17755.357775438177,846.5913566732415,4333.018021493256,36136.05927100386,0.0146484375,7.427689072812758,4.2799541016828675,730210.2550114954,1029.6842404307831,68.42840587507139,1031.955464989707,862.5027998214291,0.4541015625,5.635491745439824,4.560323230506029,326231.6002220931,single_subject,record_1,Sub-dataset One,IMU3
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU3')",8,851,28.579239845276334,30.0,17737.732450465937,100.51732141215575,17738.017257185656,731.5456561641804,4200.801076282852,24771.791902726567,8.707403055229141,7.255843524838474,4.298360008280632,296469.5654552681,1028.701897873694,69.83833875586241,1031.069827048158,518.6140277587099,0.4935370152761457,5.531314641084582,4.640006193433943,133679.74170091952,single_subject,record_1,Sub-dataset One,IMU3
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU3')",9,13477,453.701238155365,30.0,17731.05077944412,106.86698803167707,17731.37282604922,1020.4123669463079,4340.515888689437,39349.938082496126,0.0146484375,7.184155438502205,4.249956111052801,763300.3000199432,1031.6116080713473,71.97715446379812,1034.119538869785,1078.6698881628713,0.46875,5.073574647200772,4.393169462807986,353118.96064879256,single_subject,record_1,Sub-dataset One,IMU3
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU3')",10,1797,60.44593596458458,30.0,17753.939189654197,104.45700379732955,17754.246478394445,791.2680391164358,4348.075571436496,31129.22395781106,6.560934891485809,7.4433424047501635,4.555180233970447,699271.7737037118,1031.479012457887,68.24346414224807,1033.7340680945133,514.455853792163,0.4507512520868113,5.766657717683278,4.698435917250985,274580.7557050426,single_subject,record_1,Sub-dataset One,IMU3
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU3')",11,3595,120.94836902618385,30.0,17724.17007384802,114.13234387926789,17724.53753976699,930.6197565938164,4604.155161521778,35326.983326721835,0.0146484375,7.098559751655251,4.340732104103111,811768.7248472827,1031.2156168862514,74.54340122735283,1033.9063628668866,1049.0874164520797,0.4833984375,4.694774397200215,4.49108580766959,422316.24959094723,single_subject,record_1,Sub-dataset One,IMU3
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU3')",12,8391,282.44031715393066,30.0,17607.677108176485,139.4696415171593,17608.229465982866,1132.0030650441622,4264.782844249441,40971.86937159898,0.0146484375,6.838874584569986,4.501215709306532,781256.8065142883,1029.7886219314985,70.33575624897551,1032.1878339075163,747.5174975845373,0.498046875,4.925000636963475,4.536245359916127,343573.79769109865,single_subject,record_1,Sub-dataset One,IMU3
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU3')",13,427,14.327928066254117,30.0,17448.452710202608,78.1611627610295,17448.627772622724,494.3319636264314,3312.7277440379785,19791.75673177527,5.5503512880562065,7.623472613870778,4.401871731026823,90731.39275910755,1029.0877301262458,60.02851511013736,1030.837028304046,512.2991286926812,0.49180327868852464,3.8644834908250174,4.502027077746894,46843.87475369253,single_subject,record_1,Sub-dataset One,IMU3
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU4')",1,147,4.933180809020996,30.0,16560.783729096245,111.82611869439178,16561.161275789844,645.3101832763514,4448.888882106755,22624.51646711852,4.489795918367347,6.768136175375899,3.981824189923977,67330.90992767339,538.3132481562624,60.59256641166706,541.7126657600854,488.23478167279814,2.4489795918367343,4.672936473362763,3.8712943148670123,26008.917261352202,single_subject,record_1,Sub-dataset One,IMU4
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU4')",2,7123,239.69717717170712,30.0,16564.687620796765,96.13267152967565,16564.966569996846,1337.3532060151392,3996.9203833770534,56164.78222543337,4.98046875,7.34776897214544,4.288574365021058,629721.9319838439,531.3165051937258,71.27655920164821,536.0760921575411,661.340134202471,0.498046875,6.091569727145071,4.464402089150023,352505.5667815506,single_subject,record_1,Sub-dataset One,IMU4
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU4')",3,2642,88.89288616180414,30.0,16567.119459478366,101.84923439372139,16567.432524418906,729.2791618934734,4204.142588756866,32707.503116308675,4.716796875,7.172383067484979,4.206472987147293,713056.7590071249,529.7644050052604,73.22195900317547,534.8006919319012,693.2363115213906,0.46875,5.626522070194603,4.572578934271565,415414.3052609981,single_subject,record_1,Sub-dataset One,IMU4
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU4')",4,10756,362.01446199417114,30.0,16605.10326972564,98.3841887925322,16605.394727222163,1086.52495826222,3929.324013461976,34900.500927902045,6.2841796875,7.379622060530622,4.313625487132857,624263.9847395024,533.9082976018133,86.92539237158952,540.9381610563458,1561.7062105324856,0.498046875,4.017628778886233,4.406830511128363,494582.1559363154,single_subject,record_1,Sub-dataset One,IMU4
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU4')",5,1823,61.348774909973145,30.0,16633.02410355412,87.46938334770815,16633.254093004038,795.0055361950035,3629.9276568036958,25917.289076023233,4.7394404827207905,7.398106656438369,4.276363340446519,515455.1278546294,531.6413987775712,78.03886791246754,537.3384797306369,548.0340291426357,0.5101481075150851,5.901428479548446,4.823091745550772,386883.952240482,single_subject,record_1,Sub-dataset One,IMU4
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU4')",6,4575,153.9431049823762,30.0,16636.686160641504,102.26528542734665,16637.000468722843,1021.3559105623935,4143.247039258697,36153.61879246002,7.96875,7.099973272088097,4.1773592146572875,764106.4375738801,529.1006714393689,77.34965481432651,534.7246858126958,916.1944849327384,0.4541015625,4.920987516139477,4.277873040259964,446536.9042196718,single_subject,record_1,Sub-dataset One,IMU4
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU4')",7,8896,299.535057067871,30.0,16639.07443668695,86.5103131174477,16639.299328513953,805.4865209285053,3556.557355668304,30225.512407261107,6.357421875,7.313562146286001,4.273472830640317,517325.7312803319,530.3319488311971,75.55084057794443,535.6863872296267,1113.0050091595335,0.5126953125,5.190072120599325,4.571134400136582,380727.6613437328,single_subject,record_1,Sub-dataset One,IMU4
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU4')",8,851,28.579239845276334,30.0,16650.404569720715,89.21882283773144,16650.643601186264,572.5093354260243,3703.0393357598164,26854.104393076857,4.195064629847239,7.255466717275751,4.283048747760366,236925.78266862576,530.724783906552,72.91488034376687,535.7101604675817,509.4562736357947,0.4935370152761457,5.064987982623974,4.591432875909523,160085.8267938097,single_subject,record_1,Sub-dataset One,IMU4
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU4')",9,13477,453.701238155365,30.0,16645.340117050877,91.94164256137626,16645.59403800117,1099.8768703353871,3806.9936245432978,41147.80250194164,4.7607421875,7.361057874741859,4.2162005209487265,578106.0479382502,531.1865116593533,83.54386274229283,537.7161771517901,1086.104498779283,0.46875,4.414051769543359,4.342613121870984,468761.57276521326,single_subject,record_1,Sub-dataset One,IMU4
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU4')",10,1797,60.44593596458458,30.0,16649.03160757991,101.9535450747045,16649.343770718056,1170.6758259813323,4261.767607570906,49243.986290901885,12.003338898163605,7.480108962751889,4.301801289605574,661441.2458545131,526.397663501575,75.93761625782479,531.8468028510072,654.1497305800706,0.4507512520868113,5.479093646197285,4.694266424288055,332024.71235174,single_subject,record_1,Sub-dataset One,IMU4
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU4')",11,3595,120.94836902618385,30.0,16663.09636932178,105.42551328392761,16663.429873593122,1209.548722995176,4299.688306787362,35344.7074118701,6.0498046875,6.992210999374892,4.276420910671576,769060.8714386106,533.2412380175513,101.09362983917488,542.7394770205598,1555.3755562520362,0.0146484375,3.0608920030567552,3.971753631166647,786536.9253845362,single_subject,record_1,Sub-dataset One,IMU4
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU4')",12,8391,282.44031715393066,30.0,16691.859898059796,95.63275868957012,16692.1338504396,867.6455981074978,3852.292346191795,36584.77707444997,6.4599609375,7.35347937578978,4.220479927250563,590542.3940297896,529.5320316329564,82.04909812809196,535.8509373220874,1165.9621287638909,0.498046875,4.1234710409723165,4.386759647331418,465961.95928506524,single_subject,record_1,Sub-dataset One,IMU4
FOUR-IMU,"('Sub-dataset One', 'record_1', 'IMU4')",13,427,14.327928066254117,30.0,16742.694883950353,94.37562347193807,16742.96087122475,568.1016710209587,4013.0861780410714,27516.008368784387,10.749414519906324,7.666852423678285,4.242722301177343,113972.61453982444,524.4711105596263,83.46837652200276,531.0714788904282,486.268484956935,0.49180327868852464,2.9678830983880746,3.9342669291975496,94943.93835753307,single_subject,record_1,Sub-dataset One,IMU4
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",1,972,33.40067195892334,30.0,16656.207284751654,91.44126349699792,16656.458285520483,781.1416189843112,3719.8134943480723,27333.387191320235,0.2469135802469136,7.293282470199823,4.318385619079209,249516.26520293386,219.59448926437832,70.02001475140366,230.48761828148156,494.97795881465436,0.5555555555555556,3.936764393953089,4.27883599184613,129408.12024659541,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",2,455,15.59525108337403,30.0,16659.467300299897,88.09722349712062,16659.70023291384,660.487639814035,3417.7156976323135,24029.345773645808,8.241758241758243,6.784683028820906,3.997855076140274,125453.88056545546,224.84653762489123,77.78277311091216,237.92041794416315,499.0657530061234,0.5274725274725275,4.097440218769199,4.534054978151027,78948.11073368807,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",3,1311,45.07920503616333,30.0,16648.74576310113,82.82880058486366,16648.951801677613,728.4657565454254,3295.5347003512597,25906.244344386167,5.377574370709382,7.022679250701242,3.9950030029690944,312444.6113817896,212.21476669605667,67.79354318170604,222.78032161973286,529.036974837186,0.5949656750572082,3.5254705009579252,4.274577595209538,236357.99941271212,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",4,568,19.50274896621704,30.0,16640.252226483277,87.80328287174859,16640.483874499107,825.5538979845041,3522.885832402715,27745.488278189885,10.51056338028169,7.174552558266109,4.265278475662831,137462.39799178363,210.0421903617159,67.74422505731457,220.69662833981715,508.32620998553705,0.528169014084507,2.6303380049910237,3.495338385634169,68876.52282081786,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",5,278,9.538005113601685,30.0,16639.974276331697,87.89412940265485,16640.206407823312,685.8223445338263,3432.972198907067,25352.417865977513,5.39568345323741,7.438413372357176,3.687014420647236,58445.44224210111,219.6572841545151,72.71270830822692,231.3794727966478,473.35959632780805,0.5395683453237411,2.749040819150443,3.7646487156449084,35112.204168798096,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",6,4967,170.891783952713,30.0,16636.2866595242,93.77647205581378,16636.550959996912,871.8577183752659,3631.942603044579,31664.02765291441,5.5224609375,7.089839834359134,4.16452941459374,587269.8645435944,214.25606958047356,69.66711398312559,225.2979585411518,613.1351490862999,0.5126953125,3.273837545102734,4.070798719773904,334171.4870097732,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",7,879,30.19677495956421,30.0,16517.421724834985,104.19682909704751,16517.75037392334,706.7997712565011,4236.743555748036,29983.632519106708,8.873720136518772,7.428489250731118,4.303758370723181,289127.48947615386,211.01475296557217,63.91098200874592,220.48092795170217,468.25449732661525,0.5119453924914676,3.9671341173417063,4.610934960034176,74134.74675961689,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",8,687,23.610121965408382,30.0,16506.352314141062,105.72153390341168,16506.690878588626,630.5545557321966,4396.254137031978,30874.47830604734,5.458515283842796,7.595977267567971,4.168572395087754,282188.19071326405,200.28377411700157,55.82941566673089,207.91948881295068,553.9715385619382,0.8296943231441049,3.6743822894852594,4.564751093487699,96486.85686300356,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",9,144,4.9221930503845215,30.0,16506.633102359567,104.65160018240474,16506.964843160396,525.7811548735881,4236.851789371026,26510.30164551593,5.416666666666667,7.237669546246271,3.8833157441002983,69863.70881214067,198.0875559721587,44.296123508336244,202.9798669545551,189.93736740099675,0.4166666666666667,4.247123026825865,4.289294889311744,9221.367419083546,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",10,143,4.911636114120483,30.0,16511.09523246432,107.00585248517206,16511.44197300684,574.2426111725108,4406.711212447873,23264.527038701184,14.055944055944057,8.016675204676655,4.534837437671168,50739.03451908097,199.41526626074997,45.795522748763595,204.60615416374534,212.48550395451423,0.4195804195804196,3.0904040780804505,3.9257395611160537,11464.915455439488,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",11,144,4.9154059886931805,30.0,16498.147511212956,88.41523518721999,16498.384422589854,576.6617003476022,3631.054113337429,21157.32050139178,5.625,7.945848416882708,4.183541291476151,34817.52329668596,200.49617199186451,46.72021053210525,205.86765908115717,209.88645775364236,0.625,2.9519513613974926,3.9140138560494973,10826.897283226253,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",12,144,4.923914194107056,30.0,16512.561600846977,94.75195929094329,16512.83345024577,521.6786525727111,4111.0933679794625,24705.4120956049,5.208333333333334,8.143320055777888,3.792915951055744,40334.40318133275,200.2971003238345,48.10768524509939,205.99339255854247,223.28080230556378,0.4166666666666667,3.9340796645307843,4.652734681929743,11914.758229141295,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",13,874,30.052917003631478,30.0,16507.72588661499,108.75640795655396,16508.08413789711,789.1290183299407,4648.770347457638,43513.4517635813,6.247139588100687,7.849772050845481,4.262376271795525,337780.62297370035,207.2851816044482,67.539952985064,218.0109900028293,591.4447569284534,0.17162471395881007,3.6672502753503426,4.052337656031816,158790.67461591397,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",14,1337,45.950603008270264,30.0,16506.78983963463,107.4619384721132,16507.139633446044,698.1914145307273,4371.046894021661,31403.04318530699,5.272999252056843,7.3927510660905345,4.223148685928452,493437.9174672967,203.27744130467084,59.00515831506109,211.66796368642872,513.3908915513678,0.5609573672400897,3.935821316637902,4.409353461208582,148680.7977341703,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",15,1759,60.44576597213745,30.0,16498.052636665092,103.72682718800972,16498.37870994755,682.3434728204466,4198.45041709536,32810.57113325448,9.823763501989767,7.251428752847202,4.303605067636345,622135.7997047101,200.75309847262315,57.348179503915354,208.78366851545653,549.5997548181399,0.4604889141557703,3.554934956381448,4.254490807299478,199983.66517742295,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",16,370,12.70072603225708,30.0,16504.1975897458,103.45927378309091,16504.52186228679,672.6743968685951,4249.247278585093,29669.917549730548,6.243243243243242,7.128161987466441,3.950840846244386,130607.71812918774,220.33903921111119,69.32672129857932,230.98806567978028,420.365753861288,0.4054054054054054,2.8544713038169465,3.9685875441135146,56192.91320380004,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",17,854,29.37272596359253,30.0,16499.333050298148,101.88920728768039,16499.647648214264,708.394571056042,4100.764788049865,29080.39687291075,12.892271662763468,7.452063337957411,4.14897955418264,258904.71372222135,199.87289666310213,53.47739901362095,206.903376061777,458.50906348026535,0.45667447306791575,3.8083321498664926,4.470480404023275,80338.5608045725,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",18,478,16.40623903274536,30.0,16500.7858727378,103.92035314261017,16501.113109658407,606.7809336816517,4103.820974717231,24479.33429375077,7.405857740585773,6.72589366222366,4.144198581977171,184590.25623644545,205.18877238650504,54.98796662116087,212.42906765932688,305.6202280088743,0.502092050209205,2.9043069986183854,4.027200317475824,46067.27072520222,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",19,879,30.204402923583984,30.0,16499.135547650698,102.93017856676806,16499.456610489047,688.046025360185,4097.155557804689,32580.848651440134,2.2525597269624575,7.052748807461561,4.5797479693579275,309753.34118225134,215.64109364619074,71.99330461707434,227.34141105089512,926.8988759261689,0.44368600682593856,2.5875656464698635,3.7739326547369774,83858.24315058865,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",20,3518,120.94561100006104,30.0,16485.839404418814,94.04834882462671,16486.10766555298,1094.883253443404,3782.8733351696433,34053.40373455065,10.341796875,7.212757312024995,4.220628420478752,601495.1247940166,211.36933486554187,69.65994322081684,222.55224872157322,651.6659218607923,0.4833984375,3.188064913621226,3.9029105025606072,344233.37458535674,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",21,1757,60.434624910354614,30.0,16486.759758901342,91.2563859059163,16487.012315022304,785.9666899167587,3728.1547324003127,26704.158296239315,11.149686966420035,7.5197182163261775,4.217263953096202,503115.57379419147,211.9297123519699,80.4706430856666,226.69302454246238,966.8769307892566,0.4610130904951622,2.4292115774162286,3.549705279095573,579188.9981732363,single_subject,record_10,Sub-dataset One,IMU1
FOUR-IMU,"('Sub-dataset One', 'record_10', 'IMU1')",24,2063,70.9440381526947,30.0,16489.16944416919,92.70574468791209,16489.43004817392,844.2713561352812,3750.8730720265953,30906.20135938482,4.04296875,7.16802031505051,4.290364001783775,560015.2092286205,206.25866252647057,60.629270865446436,214.98498634296337,539.6444906199715,0.3955078125,2.762995200949907,4.087407951119848,267938.0314401081,single_subject,record_10,Sub-dataset One,IMU1
