dataset,segment_id,candidate_id,start_timestamp,end_timestamp,duration_seconds,sample_count,start_index,end_index,peak_activity_score,threshold_used,filtered,filter_skip_reason,subject_id,record_id,sensor_id
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0035,358.802,360.914,2.1119999999999663,1057,179401,180458,0.08313403067641217,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0036,381.908,382.782,0.8739999999999668,438,190954,191392,0.07442050112519547,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0037,385.072,385.92,0.8480000000000132,425,192536,192961,0.06539385861084378,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0038,393.114,395.752,2.6380000000000337,1320,196557,197877,0.07511637115587094,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0039,413.658,413.966,0.3079999999999927,155,206829,206984,0.06904757920598951,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0040,442.586,443.744,1.1580000000000155,580,221293,221873,0.06970730987974193,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0041,446.262,447.192,0.9300000000000068,466,223131,223597,0.06353850577483358,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0042,448.578,448.906,0.3280000000000314,165,224289,224454,0.12187446436632171,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0043,453.054,455.514,2.4600000000000364,1231,226527,227758,0.10614641556592284,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0044,456.12,456.546,0.4259999999999877,214,228060,228274,0.04851468161381376,0.03716586676959748,True,,450569,450569,BCG_3AXIS
OXFORD,OXFORD_450569_BCG_3AXIS_seg0001,OXFORD_450569_BCG_3AXIS_seg0001_c0045,458.632,461.118,2.48599999999999,1244,229316,230560,0.0953118401572691,0.03716586676959748,True,,450569,450569,BCG_3AXIS
