movement_id,subject_id,record_id,start_time,end_time,duration,dataset,candidate_id,sensor_id,artifact_filtered,filter_method,artifact_probability
FOUR_IMU_mv000109,record_1,record_1,623.222599029541,625.0808401107788,1.858241081237793,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0019_c0005,IMU1,False,unfiltered,
FOUR_IMU_mv000110,record_1,record_1,626.164519071579,627.8780210018158,1.7135019302368164,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0019_c0006,IMU1,False,unfiltered,
FOUR_IMU_mv000111,record_1,record_1,751.1089990139008,754.770740032196,3.661741018295288,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0019_c0007,IMU1,False,unfiltered,
FOUR_IMU_mv000112,record_1,record_1,756.2898359298706,756.6241040229797,0.3342680931091308,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0019_c0008,IMU1,False,unfiltered,
FOUR_IMU_mv000113,record_1,record_1,763.0376510620117,763.3041920661926,0.2665410041809082,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0019_c0009,IMU1,False,unfiltered,
FOUR_IMU_mv000114,record_1,record_1,787.5432870388031,788.6532909870148,1.11000394821167,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0024_c0001,IMU1,False,unfiltered,
FOUR_IMU_mv000115,record_1,record_1,791.1025309562683,791.4737040996552,0.3711731433868408,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0024_c0002,IMU1,False,unfiltered,
FOUR_IMU_mv000116,record_1,record_1,806.230418920517,806.5004270076752,0.2700080871582031,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0024_c0003,IMU1,False,unfiltered,
FOUR_IMU_mv000117,record_1,record_1,844.8855390548706,846.1501929759979,1.2646539211273191,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0026_c0001,IMU1,False,unfiltered,
FOUR_IMU_mv000118,record_1,record_1,869.5179009437561,869.8027420043945,0.2848410606384277,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0026_c0002,IMU1,False,unfiltered,
FOUR_IMU_mv000119,record_1,record_1,888.0987339019775,891.0614860057831,2.962752103805542,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0026_c0003,IMU1,False,unfiltered,
FOUR_IMU_mv000120,record_1,record_1,920.1208970546722,920.397607088089,0.276710033416748,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0026_c0004,IMU1,False,unfiltered,
FOUR_IMU_mv000121,record_1,record_1,948.8132560253142,949.5500659942626,0.7368099689483643,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0026_c0005,IMU1,False,unfiltered,
FOUR_IMU_mv000122,record_1,record_1,951.1910519599916,952.7679359912872,1.576884031295663,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0026_c0006,IMU1,False,unfiltered,
FOUR_IMU_mv000123,record_1,record_1,963.3826920986174,964.3173520565034,0.9346599578859696,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0026_c0007,IMU1,False,unfiltered,
FOUR_IMU_mv000124,record_1,record_1,966.1248459815978,967.9081830978396,1.783337116241796,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0026_c0008,IMU1,False,unfiltered,
FOUR_IMU_mv000125,record_1,record_1,1014.4986579418182,1014.8324489593506,0.3337910175323486,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0026_c0009,IMU1,False,unfiltered,
FOUR_IMU_mv000126,record_1,record_1,1016.076056957245,1017.0827860832214,1.0067291259764488,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0026_c0010,IMU1,False,unfiltered,
FOUR_IMU_mv000127,record_1,record_1,1018.788852930069,1024.556087017059,5.767234086990129,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0027_c0001,IMU1,False,unfiltered,
FOUR_IMU_mv000128,record_1,record_1,1047.3961238861084,1048.6275520324707,1.231428146362305,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0027_c0002,IMU1,False,unfiltered,
FOUR_IMU_mv000129,record_1,record_1,1078.9609789848323,1080.7718999385834,1.810920953751065,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0027_c0003,IMU1,False,unfiltered,
FOUR_IMU_mv000130,record_1,record_1,1094.1515810489657,1094.4975769519806,0.3459959030149093,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0027_c0004,IMU1,False,unfiltered,
FOUR_IMU_mv000131,record_1,record_1,1101.5253200531006,1103.314950942993,1.7896308898923508,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0027_c0005,IMU1,False,unfiltered,
FOUR_IMU_mv000132,record_1,record_1,1106.137006998062,1106.5269560813904,0.3899490833284744,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0027_c0006,IMU1,False,unfiltered,
FOUR_IMU_mv000133,record_1,record_1,1147.855164051056,1148.5152640342712,0.660099983215332,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0027_c0007,IMU1,False,unfiltered,
FOUR_IMU_mv000134,record_1,record_1,1161.1746768951416,1162.0477020740511,0.8730251789095291,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0027_c0008,IMU1,False,unfiltered,
FOUR_IMU_mv000135,record_1,record_1,1174.8678801059723,1175.147155046463,0.2792749404907226,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0028_c0001,IMU1,False,unfiltered,
FOUR_IMU_mv000136,record_1,record_1,1178.7519750595095,1179.167985916138,0.4160108566284179,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0028_c0002,IMU1,False,unfiltered,
FOUR_IMU_mv000137,record_1,record_1,1192.1842999458315,1192.5331530570984,0.3488531112668624,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0028_c0003,IMU1,False,unfiltered,
FOUR_IMU_mv000138,record_1,record_1,1201.116112947464,1201.61585688591,0.4997439384460449,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0028_c0004,IMU1,False,unfiltered,
FOUR_IMU_mv000139,record_1,record_1,1205.0724880695343,1207.627373933792,2.554885864257585,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0028_c0005,IMU1,False,unfiltered,
FOUR_IMU_mv000140,record_1,record_1,1229.7741630077362,1230.050067901611,0.2759048938748947,FOUR_IMU,FOUR_IMU_record_1_IMU1_seg0028_c0006,IMU1,False,unfiltered,
